Image_Name,Label,N,P,K,ph,soil_moisture,temperature,humidity,rainfall,sunlight_exposure,Recommendation
Critical-Deficiency-152-_vf_jpg.rf.7734508ed85ae7fc4e6e58156e2bcacd.jpg,Critical Deficiency,23,25,42,5.86,14.23,16.8,26.55,22.48,7.21,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-154-_270_jpg.rf.608a47fc128cf679377be0e1903f729e.jpg,Critical Deficiency,25,23,26,5.24,8.96,16.11,16.18,25.15,1.67,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-154-_hf_jpg.rf.b73339d128d6d0fe528be1c25e84635d.jpg,Critical Deficiency,23,64,42,4.87,11.38,10.72,33.34,63.59,5.38,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-154-_jpg.rf.3d3e039bdf52914fd85606c01dcdb0fd.jpg,Critical Deficiency,1,21,41,4.62,10.75,19.16,35.87,36.86,5.39,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-154-_vf_jpg.rf.a30b7ccd1957b47167271d96e16c5872.jpg,Critical Deficiency,42,37,23,5.0,9.96,16.88,2.54,39.58,8.2,URGENT: Immediate corrective actions required. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-155-_jpg.rf.03fc551796f49a2bbcf9fc365fff0d33.jpg,Critical Deficiency,44,39,45,4.86,8.97,15.75,32.88,19.25,4.35,URGENT: Immediate corrective actions required. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-155-_jpg.rf.0ff50161ed98b5ca8c29b977247f6949.jpg,Critical Deficiency,52,46,41,5.84,2.83,12.21,29.8,41.01,5.73,URGENT: Immediate corrective actions required. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-155-_jpg.rf.2a9a52f6695e8534ce6c40a439e1f464.jpg,Critical Deficiency,43,45,27,5.21,6.69,15.97,30.87,20.18,6.83,URGENT: Immediate corrective actions required. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-157-_270_jpg.rf.cbcb351a119b79fc5bbd6938fec5f29c.jpg,Critical Deficiency,42,16,46,4.95,13.69,9.85,24.74,20.29,1.2,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-157-_hf_jpg.rf.0f338d4e1dd51e73b75aa30024a3846f.jpg,Critical Deficiency,7,30,72,2.37,1.83,19.07,25.56,2.02,5.52,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-157-_jpg.rf.2b5f22196b449dbd74e653c4e988a234.jpg,Critical Deficiency,35,39,41,5.03,10.94,15.61,22.88,47.41,6.42,URGENT: Immediate corrective actions required. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-157-_vf_jpg.rf.1a2e5d2cb5df9977fa66067d500f4bc1.jpg,Critical Deficiency,16,34,12,5.29,12.03,14.31,21.64,39.83,4.92,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-158-_jpg.rf.4468570646349961eafffcfb8a53ee28.jpg,Critical Deficiency,28,21,27,4.12,3.64,14.13,30.43,34.96,3.11,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-16-_90_jpg.rf.1a09002389e36e21f863bb65cf902a22.jpg,Critical Deficiency,53,24,25,5.95,13.97,16.16,17.22,47.81,6.5,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-16-_hf_jpg.rf.8f9b7907a1a59146e4538d45dc9a9d07.jpg,Critical Deficiency,33,30,20,4.49,12.19,8.24,22.21,16.95,4.48,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-16-_vf_jpg.rf.97de0c15d18776fd7aa6b6a9f8393ef7.jpg,Critical Deficiency,0,15,38,4.24,13.88,16.44,41.82,40.8,5.1,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-167-_270_jpg.rf.f6d52457e6873078395112b5ca69b61d.jpg,Critical Deficiency,17,30,56,4.36,11.29,9.49,30.35,24.03,3.08,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-167-_hf_jpg.rf.84c6504a1f7dbd5a09e63ff2fc60f958.jpg,Critical Deficiency,24,38,34,4.49,9.39,15.41,25.9,45.58,1.64,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-167-_jpg.rf.daf6bd78b88292b458fd43052de28d93.jpg,Critical Deficiency,29,38,17,4.93,7.02,15.62,47.51,51.8,5.13,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-167-_vf_jpg.rf.e92c120311d29e5dc727511c722828ee.jpg,Critical Deficiency,47,37,38,4.75,16.18,12.02,30.43,24.09,6.64,URGENT: Immediate corrective actions required. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-168-_270_jpg.rf.1811ed19258654d4f961ec75bb53e069.jpg,Critical Deficiency,45,18,14,4.99,11.83,14.66,20.88,24.11,2.1,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-168-_hf_jpg.rf.f56f3491a80ee1ee91acebf2c5b4b34e.jpg,Critical Deficiency,45,8,42,4.74,11.49,11.92,28.39,31.0,3.29,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-168-_jpg.rf.438eade4c6e9b69c252ca835fa155bbd.jpg,Critical Deficiency,36,35,34,4.69,9.99,17.9,33.25,35.0,3.63,URGENT: Immediate corrective actions required. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-168-_vf_jpg.rf.dc6bbd4808b361f3d0686ce7f285931f.jpg,Critical Deficiency,28,21,23,3.45,6.55,14.06,29.33,35.61,1.36,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-17-_90_jpg.rf.180008665ed36e94bc89235c0f05f3f3.jpg,Critical Deficiency,27,35,20,5.31,4.66,10.67,31.57,29.45,4.25,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-17-_hf_jpg.rf.b1a1583cbfa33a919b0f646722438d3c.jpg,Critical Deficiency,39,51,36,5.36,2.08,12.3,22.05,33.74,7.14,URGENT: Immediate corrective actions required. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-17-_jpg.rf.b8ae398f2e7fc2ce8ac839a4e163b8b4.jpg,Critical Deficiency,47,33,46,5.98,5.87,14.23,38.95,64.19,4.55,URGENT: Immediate corrective actions required. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-179-_jpg.rf.68ff089ce15730d37fb5ac562913b42a.jpg,Critical Deficiency,56,27,49,4.37,8.77,15.15,12.08,29.38,2.45,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-179-_jpg.rf.af0b50e1ebb2215dd601bacbb25a4146.jpg,Critical Deficiency,34,20,32,5.59,11.93,15.22,24.41,24.69,5.31,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-179-_jpg.rf.dcb0e8dbaa696098b84d5727e5e776bc.jpg,Critical Deficiency,37,18,34,5.15,7.39,18.1,21.11,34.87,4.92,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-185-_jpg.rf.2a940ce087aba8c06efe51444984a9b5.jpg,Critical Deficiency,55,47,28,6.04,7.2,21.74,35.52,32.89,4.85,URGENT: Immediate corrective actions required. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Critical-Deficiency-185-_jpg.rf.ca3c940994f6894116b78001fdd5fc88.jpg,Critical Deficiency,16,0,18,5.71,4.43,15.14,43.37,18.16,4.39,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-185-_jpg.rf.f0db808557113e83891e5086541ee54b.jpg,Critical Deficiency,45,28,19,6.02,11.05,12.65,41.02,28.07,3.18,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching.
Critical-Deficiency-190-_jpg.rf.859e64c0e8269424a7f646a39def22c7.jpg,Critical Deficiency,21,46,48,5.24,9.92,20.57,28.22,33.92,2.91,URGENT: Immediate corrective actions required. Nitrogen is relatively low. Apply nitrogen-rich fertilizers like urea or compost. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
Critical-Deficiency-197-_270_jpg.rf.f2e9de64a7495418a96c8a5409760f6e.jpg,Critical Deficiency,56,17,21,5.12,4.25,20.65,45.45,38.39,6.53,URGENT: Immediate corrective actions required. Phosphorus is below optimal. Use DAP or bone meal to improve root development. Potassium is insufficient. Add potash fertilizers to improve plant strength. Soil moisture is low. Ensure regular irrigation and consider mulching. Soil pH is below optimal range. Apply lime to balance soil acidity.
